[DEBUG] [2021-01-22 15:00:00] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_SRP_DSS_WITH_AES_128_CBC_SHA => SRP-DSS-AES-128-CBC-SHA
[INFO] [2021-01-22 15:13:18] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.1.0', supportedVersion='2.1.0', chainId='1', buildTime='20190923 13:22:09', buildType='Linux/clang/Release', gitBranch='HEAD', gitCommitHash='cb68124d4fbf3df563a57dfff5f0c6eedc1419cc'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20190923 13:22:09","Build Type":"Linux/clang/Release","Chain Id":"1","FISCO-BCOS Version":"2.1.0","Git Branch":"HEAD","Git Commit Hash":"cb68124d4fbf3df563a57dfff5f0c6eedc1419cc","Supported Version":"2.1.0"}}

[INFO] [2021-01-22 15:13:18] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[INFO] [2021-01-22 15:13:18] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2021-01-22 15:13:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0b4b175bdb3e45b6a3e41d2adb94d53a, msgType : 20
[DEBUG] [2021-01-22 15:13:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e52bfc2d61b44b3d98d9adaaa7cabb12, msgType : 20
[INFO] [2021-01-22 15:13:18] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=2, nodeVersion=2.1.0, EnumProtocol=VERSION_2]
[INFO] [2021-01-22 15:13:18] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=2, nodeVersion=2.1.0, EnumProtocol=VERSION_2]
[INFO] [2021-01-22 15:13:18] ChannelImp.checkConnectionsToStartPeriodTask(132) |  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, java version: 1.8.0_222 ,java vendor: Private Build
[DEBUG] [2021-01-22 15:13:18] ChannelImp.start(92) | Start the channel success
[INFO] [2021-01-22 15:13:18] BcosSDK.<init>(64) | create BcosSDK, start channel success, cryptoType: 0
[DEBUG] [2021-01-22 15:13:18] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: channelProcessor, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2021-01-22 15:13:18] BcosSDK.<init>(74) | create BcosSDK, start channel succ, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16
[DEBUG] [2021-01-22 15:13:18] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: GroupManagerServiceImpl, corePoolSize: 16, maxBlockingQueueSize: 102400
[DEBUG] [2021-01-22 15:13:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4105c78b1c4d4874abac52f1b0f36f84, msgType : 19
[DEBUG] [2021-01-22 15:13:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8da26246d33543c0b5f0e68eedc771ff, msgType : 19
[INFO] [2021-01-22 15:13:18] GroupManagerServiceImpl.registerBlockNumberNotifyHandler(259) | registerBlockNumberNotifyHandler
[INFO] [2021-01-22 15:13:19] GroupManagerServiceImpl.registerTransactionNotifyHandler(281) | registerTransactionNotifyHandler
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 877bf4acc398400badfbe968326d4daa, msgType : 18
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.<init>(45) | insert group: 1 for peer 127.0.0.1:20200
[DEBUG] [2021-01-22 15:13:19] GroupManagerServiceImpl.getAndUpdateBlockNumberForAllPeers(528) | g: 1, getAndUpdateBlockNumberForAllPeers, group availablePeers:[127.0.0.1:20200]
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 949ad25229074e04abbcb3be17b4c743, msgType : 18
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 113988, groupId: 1
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 113988, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2021-01-22 15:13:19] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20200, blockNumber: 113988
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 700c65e8df4e496c84056c2cd7c622c6, msgType : 18
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20201, nodeSize=2, blockNumberInfoSize=1
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a92e3754fb034d8ba3e93498add85721, msgType : 18
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 113988, groupId: 1
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 113988, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2021-01-22 15:13:19] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20201, blockNumber: 113988
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 81b4a24b4c59469a943b9d94b6932668, msgType : 18
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b3972a8cb9454a2a9f51474a5aa4f441, msgType : 18
[DEBUG] [2021-01-22 15:13:19] GroupManagerServiceImpl.start(445) | start GroupManagerService...
[INFO] [2021-01-22 15:13:19] BcosSDK.<init>(85) | create BcosSDK, create groupManagerService success
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6bb7b16917044b108b3ac339a64f0525, msgType : 18
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e0ef51fa71ce4a0d8c8d94cefa0f2132, msgType : 18
[DEBUG] [2021-01-22 15:13:19] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20200, groupList: [1]
[DEBUG] [2021-01-22 15:13:19] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20200, groupInfo: [1]
[DEBUG] [2021-01-22 15:13:19] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20200, topic: _block_notify_1
[INFO] [2021-01-22 15:13:19] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2021-01-22 15:13:19] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2021-01-22 15:13:19] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2021-01-22 15:13:19] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20201, groupList: [1]
[DEBUG] [2021-01-22 15:13:19] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20201, groupInfo: [1]
[DEBUG] [2021-01-22 15:13:19] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20201, topic: _block_notify_1
[INFO] [2021-01-22 15:13:19] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2021-01-22 15:13:19] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2021-01-22 15:13:19] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2021-01-22 15:13:19] AmopImp.start(188) | amop module started
[INFO] [2021-01-22 15:13:19] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2021-01-22 15:13:19] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2021-01-22 15:13:19] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2021-01-22 15:13:19] BcosSDK.<init>(90) | create BcosSDK, create Amop success
[DEBUG] [2021-01-22 15:13:19] AbstractAutowireCapableBeanFactory.doCreateBean(537) | Eagerly caching bean 'bcosSDK' to allow for resolving potential circular references
[DEBUG] [2021-01-22 15:13:19] AbstractAutowireCapableBeanFactory.createBean(483) | Finished creating instance of bean 'bcosSDK'
[DEBUG] [2021-01-22 15:13:19] AbstractApplicationContext.initLifecycleProcessor(785) | Unable to locate LifecycleProcessor with name 'lifecycleProcessor': using default [org.springframework.context.support.DefaultLifecycleProcessor@52f27fbd]
[DEBUG] [2021-01-22 15:13:19] AbstractBeanFactory.doGetBean(251) | Returning cached instance of singleton bean 'lifecycleProcessor'
[DEBUG] [2021-01-22 15:13:19] PropertySourcesPropertyResolver.getProperty(92) | Could not find key 'spring.liveBeansView.mbeanDomain' in any property source
[DEBUG] [2021-01-22 15:13:19] AbstractBeanFactory.doGetBean(251) | Returning cached instance of singleton bean 'bcosSDK'
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6eaaeeae4a4248d69caa2b0fbbe6b19d, msgType : 18
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1280893405ef47f690a79f1ea53d7310, msgType : 18
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ad4cb4c9e54547c798ee19b77a50f97a, msgType : 18
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 20048139602b450e82a61e2cefbdb41a, msgType : 18
[INFO] [2021-01-22 15:13:19] CryptoSuite.<init>(52) | init CryptoSuite, cryptoType: 0
[INFO] [2021-01-22 15:13:19] Client.build(111) | build client success for group 1
[INFO] [2021-01-22 15:13:19] BcosSDK.getClient(149) | create client for group 1 success
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4864d9304c884a608cf7be84488d0b96, msgType : 18
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4ca9038142e04879a9f8e1c67c546366, msgType : 18
[DEBUG] [2021-01-22 15:13:19] AuthorizationClient.initialize(44) | create client for group1, account address is 0x89a12cc248501c4afa21dd08c75450abbb676f32
[INFO] [2021-01-22 15:13:19] AuthorizationClient.loadAuthorizationAddr(118) |  load Authorization address from contract.properties, address is 0xa5db80ed8439884b291518941377fd6e0e2647a2
[DEBUG] [2021-01-22 15:13:19] TransactionProcessorFactory.getChainIdAndGroupId(34) | getNodeVersion before createTransactionManager, binaryVerison: 2.1.0, supportedVersion:2.1.0
[DEBUG] [2021-01-22 15:13:19] TransactionProcessorFactory.getChainIdAndGroupId(48) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 26457af91e734a4b9abd882f8f49fd5c, msgType : 18
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 26457af91e734a4b9abd882f8f49fd5c, msgType : 4096
[DEBUG] [2021-01-22 15:13:19] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 113989, groupId: 1
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 113989, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 113989, groupId: 1
[DEBUG] [2021-01-22 15:13:19] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 113989, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2021-01-22 15:13:20] MutablePropertySources.addLast(106) | Adding PropertySource 'systemProperties' with lowest search precedence
[DEBUG] [2021-01-22 15:13:20] MutablePropertySources.addLast(106) | Adding PropertySource 'systemEnvironment' with lowest search precedence
[DEBUG] [2021-01-22 15:13:20] AbstractEnvironment.<init>(125) | Initialized StandardEnvironment with PropertySources [MapPropertySource@2066940133 {name='systemProperties', properties={java.runtime.name=OpenJDK Runtime Environment, sun.boot.library.path=/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64, java.vm.version=25.222-b10, java.vm.vendor=Private Build, java.vendor.url=http://java.oracle.com/, path.separator=:, java.vm.name=OpenJDK 64-Bit Server VM, file.encoding.pkg=sun.io, user.country=US, sun.java.launcher=SUN_STANDARD, sun.os.patch.level=unknown, java.vm.specification.name=Java Virtual Machine Specification, user.dir=/root/fisco/auth-app/dist, java.runtime.version=1.8.0_222-8u222-b10-1ubuntu1~16.04.1-b10, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, java.endorsed.dirs=/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/endorsed, os.arch=amd64, java.io.tmpdir=/tmp, line.separator=
